Tred_0,Tred_0_1,Tred_0_2,Tred_0_3,Tred_0_4,Tred_0_5,Tred_0_6,Tred_0_7,Tred_0_8,Tred_0_9,Tred_1,Dred_0,Dred_0_1,Dred_0_2,Dred_0_3,Dred_0_4,Dred_0_5,Dred_0_6,Dred_0_7,Dred_0_8,Dred_0_9,Dred_1,SMILES_part1,SMILES_part2
469.659,458.6730323,446.9324849,434.8528443,422.8366284,411.2738884,400.5426877,391.0095593,383.0299414,376.9485947,373.1,3.25991,3.504157898,3.789182604,4.124813432,4.524292136,5.005871954,5.595406498,6.330724399,7.269411577,8.503556988,10.19,S,CCCCC
507.82,490.8275083,474.2313151,458.179079,442.816775,428.2887191,414.7375915,402.3044598,391.1288016,381.3485268,373.1,2.706,2.768952313,2.928487051,3.181239137,3.537494615,4.019478511,4.662856578,5.520136947,6.664485747,8.189379099,10.19,S,CCCCCC
540.2,523.9198684,507.2152157,490.2113448,473.0324411,455.801585,438.6407638,421.6708842,405.0117841,388.7822442,373.1,2.33,2.504070185,2.739533366,3.048606793,3.449974456,3.970729285,4.649190003,5.538213363,6.707210679,8.236850712,10.19,S,CCCCCCC
647.096,611.0682568,576.9578788,544.764866,514.4892183,486.1309357,459.6900183,435.166466,412.5602788,391.8714568,373.1,17.873728,16.66286248,15.59736915,14.65264325,13.80933465,13.05201621,12.36823762,11.74784042,11.18245389,10.66511839,10.19,S,O
594.55,577.4318837,559.1966822,539.8443953,519.3750232,497.7885659,475.0850232,451.2643953,426.3266822,400.2718837,373.1,1.81,2.000759903,2.228446423,2.504475138,2.845464182,3.276573511,3.83779399,4.596751091,5.677538637,7.33517023,10.19,S,CCCCCCCCC
617.7,601.5311585,582.5590977,561.1580016,537.693846,512.5246226,486.0005551,458.4643094,430.2511956,401.6893651,373.1,1.64,1.801016163,1.996304294,2.23704014,2.539803894,2.930269665,3.450390897,4.173669061,5.241558277,6.965367697,10.19,S,CCCCCCCCCC
658.1,645.0723776,628.6064491,608.7022145,585.3596737,558.5788268,528.3596737,494.7022145,457.6064491,417.0723776,373.1,1.33,1.49715799,1.700356352,1.951527176,2.268325972,2.677981022,3.224715347,3.985310241,5.105545637,6.899560781,10.19,S,CCCCCCCCCCCC
407.81,404.1900045,400.5813641,396.9655388,393.3239589,389.6380251,385.8891087,382.0585511,378.1276641,374.0777297,369.89,3.879756788,3.971778705,4.067365179,4.166786136,4.270340623,4.378360648,4.491215629,4.609317588,4.733127229,4.86316109,5,CCC,CC(C)C
425.125,419.9741345,414.7325261,409.4031517,403.9889877,398.4930097,392.9181923,387.2675097,381.5439352,375.7504413,369.89,3.922769613,4.010324528,4.101552893,4.196708672,4.296069943,4.399941818,4.508659788,4.622593591,4.742151675,4.867786384,5,CCC,CCCC
460.35,450.765411,441.4490685,432.3457023,423.3997925,414.5555682,405.7570062,396.9478294,388.0715053,379.0712446,369.89,3.271,3.379741885,3.506150529,3.649915625,3.810478674,3.986813373,4.177160055,4.378714995,4.58729162,4.79699668,5,CCC,CCC(C)C
469.659,459.5596752,449.5818283,439.690281,429.8497565,420.0248782,410.1801698,400.280055,390.288857,380.1707983,369.89,3.25991,3.356650761,3.473348785,3.609693739,3.765285946,3.939403893,4.130722257,4.336970763,4.554538285,4.778051871,5,CCC,CCCCC
513.38,491.3927781,471.3071629,453.0474286,436.5373641,421.7002681,408.4589459,396.7357052,386.4523521,377.5301869,369.89,8.78517,8.215502977,7.705647577,7.246915056,6.832210893,6.455685775,6.112474394,5.798497309,5.510308811,5.244978777,5,CCC,CO
507.82,495.047116,482.0475395,468.8212706,455.3683092,441.6886555,427.7823092,413.6492706,399.2895395,384.703116,369.89,2.706,2.825494505,2.958607409,3.10772619,3.275833794,3.466706503,3.685196337,3.937643324,4.23249313,4.581250174,5,CCC,CCCCCC
514.71,499.9948503,484.8792279,469.536532,454.1379532,438.8525083,423.8470748,409.2864246,395.3332571,382.1482318,369.89,5.93,5.810632152,5.723338778,5.655413993,5.596246088,5.536661244,5.468675946,5.385521915,5.281838635,5.153932429,5,CCC,CCO
540.2,525.7486331,510.7240144,495.1261439,478.9550217,462.2106476,444.8930217,427.0021439,408.5380144,389.5006331,369.89,2.33,2.451146085,2.588118264,2.744157197,2.923455764,3.13153642,3.375823461,3.666538704,4.018156,4.45186857,5,CCC,CCCCCCC
647.096,580.7144473,522.9242174,473.7253103,433.1177261,401.1014647,377.6765261,362.8429103,356.6006174,358.9496473,369.89,17.873728,14.72326851,12.43283931,10.69685928,9.33886416,8.249858044,7.358904288,6.617863482,5.992928538,5.459669458,5,CCC,O
568.74,552.196079,534.909696,516.880851,498.1095441,478.5957751,458.3395441,437.340851,415.599696,393.116079,369.89,2.031,2.14941762,2.284945313,2.441507016,2.624328351,2.840525077,3.100042522,3.417217149,3.813500588,4.322498723,5,CCC,CCCCCCCC
594.55,578.9792527,561.876227,543.2409229,523.0733405,501.3734796,478.1413405,453.3769229,427.080227,399.2512527,369.89,1.81,1.906791421,2.021037288,2.157270048,2.321794053,2.523638877,2.776203175,3.100252699,3.52978081,4.124523324,5,CCC,CCCCCCCCC
617.7,601.0413295,583.0828663,563.6390677,542.5222042,519.5423272,494.5072359,467.222444,437.4911458,405.114181,369.89,1.64,1.77084735,1.919601754,2.090590771,2.289722338,2.525272627,2.809195264,3.15940448,3.603997491,4.189655302,5,CCC,CCCCCCCCCC
553.6,530.002109,505.3767738,481.0078381,458.0726619,437.6529373,420.7442117,408.2642963,401.0607082,399.9172735,405.56,3.224,3.432083827,3.683628718,3.992278943,4.378200394,4.872487401,5.525704141,6.425924632,7.741397989,9.838604403,13.696,N,C1CCCCC1
513.38,500.6000009,488.0247891,475.7011673,463.6757762,451.9950962,440.7054473,429.8529902,419.4837269,409.6435013,400.378,8.78517,8.280423759,7.850831929,7.482061778,7.163290074,6.886198306,6.644295211,6.432448731,6.246555686,6.083304201,5.94,COC,CO
514.71,506.380504,497.2085249,487.2517547,476.5676539,465.2134524,453.246151,440.7225222,427.6991117,414.2322393,400.378,5.93,5.796902442,5.697646694,5.629062587,5.589053687,5.576431957,5.59082789,5.632663135,5.703181761,5.804544547,5.94,COC,CCO
557,538.4259007,520.4988902,503.2189683,486.5861352,470.6003909,455.2617352,440.5701683,426.5256902,413.1283007,400.378,4,4.14332369,4.295319187,4.456758651,4.628507419,4.811538454,5.00694954,5.215983901,5.440055023,5.680776753,5.94,COC,COC(=O)OC
425.125,423.480032,421.8179038,420.1378396,418.4390635,416.7207995,414.9822716,413.2227038,411.44132,409.6373442,407.81,3.922769613,3.918637956,3.914246829,3.909680595,3.905022961,3.90035693,3.895764775,3.891328059,3.887127685,3.883243975,3.879756788,CC(C)C,CCCC
460.35,455.0959594,449.8419279,444.5879053,439.3338918,434.0798873,428.8258918,423.5719053,418.3179279,413.0639594,407.81,3.271,3.323221332,3.377118946,3.432774862,3.490276536,3.549717327,3.611196995,3.674822262,3.740707432,3.808975075,3.879756788,CC(C)C,CCC(C)C
469.659,463.4742953,457.2895471,451.1047556,444.9199207,438.7350424,432.5501207,426.3651556,420.1801471,413.9950953,407.81,3.25991,3.312694892,3.36725002,3.423665925,3.482039429,3.54247419,3.605081318,3.669980051,3.737298519,3.807174585,3.879756788,CC(C)C,CCCCC
507.82,497.8189227,487.8178626,477.8168197,467.8157939,457.8147854,447.8137939,437.8128197,427.8118626,417.8109227,407.81,2.706,2.790549228,2.880521658,2.976456349,3.078966252,3.188751318,3.306614501,3.433481431,3.570424771,3.718694622,3.879756788,CC(C)C,CCCCCC
540.2,526.960126,513.7204462,500.4809606,487.2416692,474.0025721,460.7636692,447.5249606,434.2864462,421.048126,407.81,2.33,2.426905949,2.532231524,2.647123858,2.772948392,2.911343391,3.064291674,3.234216218,3.424109474,3.637711114,3.879756788,CC(C)C,CCCCCCC
647.096,620.6926536,594.8392509,569.5357918,544.7822763,520.5787045,496.9250763,473.8213918,451.2676509,429.2638536,407.81,17.873728,13.94830017,11.30913355,9.421485229,8.010115495,6.919007196,6.053189597,5.351588419,4.773175121,4.289389934,3.879756788,CC(C)C,O
568.74,552.6542682,536.5669212,520.477959,504.3873818,488.2951893,472.2013818,456.105959,440.0089212,423.9102682,407.81,2.031,2.133166842,2.246022691,2.371337366,2.511294219,2.668618418,2.846756128,3.050129842,3.284510495,3.557573797,3.879756788,CC(C)C,CCCCCCCC
594.55,575.8758558,557.2017436,538.5276635,519.8536154,501.1795994,482.5056154,463.8316635,445.1577436,426.4838558,407.81,1.81,1.912160489,2.026503259,2.155345488,2.3016318,2.469162061,2.662926186,2.889609587,3.158380167,3.482158496,3.879756788,CC(C)C,CCCCCCCCC
617.7,596.7108378,575.7217117,554.7326216,533.7435676,512.7545496,491.7655676,470.7766216,449.7877117,428.7988378,407.81,1.64,1.740633851,1.854385599,1.983998982,2.133040254,2.306231378,2.509959458,2.753081688,3.048247235,3.414169759,3.879756788,CC(C)C,CCCCCCCCCC
460.35,456.8275,453.305,449.7825001,446.2600001,442.7375001,439.2150001,435.6925001,432.17,428.6475,425.125,3.271,3.326277831,3.383453385,3.442626096,3.503902464,3.567396701,3.633231438,3.701538515,3.772459868,3.846148504,3.922769613,CCCC,CCC(C)C
469.659,465.2782108,460.8812859,456.4682253,452.0390289,447.5936967,443.1322289,438.6546253,434.1608859,429.6510108,425.125,3.25991,3.307480024,3.358391634,3.412891018,3.471253136,3.533785806,3.600834513,3.672788117,3.750085636,3.83322436,3.922769613,CCCC,CCCCC
513.38,495.5608279,478.7440252,463.3224499,449.6774629,438.1793455,429.187699,423.0518267,420.1111002,420.6953097,425.125,8.78517,7.920704186,7.191693116,6.569355611,6.032481856,5.565100516,5.154958062,4.792498533,4.470161608,4.181888868,3.922769613,CCCC,CO
507.82,499.9858473,492.0549508,484.0273104,475.9029261,467.6817981,459.3639261,450.9493104,442.4379508,433.8298473,425.125,2.706,2.78246063,2.86575241,2.956722973,3.056370625,3.165879137,3.286662653,3.420424339,3.569233923,3.735631628,3.922769613,CCCC,CCCCCC
540.2,529.9088831,519.3474589,508.5157273,497.4136883,486.041342,474.3986883,462.4857273,450.3024589,437.8488831,425.125,2.33,2.429791315,2.538226198,2.65647731,2.785939478,2.928284922,3.085535818,3.260160908,3.455205961,3.674472835,3.922769613,CCCC,CCCCCCC
647.096,586.509186,534.4534195,490.9287007,455.9350293,429.4724055,411.5408293,402.1403007,401.2708195,408.932386,425.125,17.873728,13.02295503,10.26508648,8.486201798,7.243764983,6.327038803,5.622888518,5.065140109,4.612505131,4.237887872,3.922769613,CCCC,O
568.74,556.376447,543.5689059,530.3173764,516.6218588,502.4823529,487.8988588,472.8713764,457.3999059,441.484447,425.125,2.031,2.130636561,2.241356473,2.365108632,2.50432744,2.662094036,2.842366338,3.050314804,3.292825271,3.579274684,3.922769613,CCCC,CCCCCCCC
594.55,577.6075,560.6649999,543.7224999,526.7799999,509.8374999,492.8949999,475.9524999,459.0099999,442.0675,425.125,1.81,1.913056793,2.028552102,2.158882467,2.307102339,2.477166482,2.67428808,2.905482534,3.180419929,3.512811933,3.922769613,CCCC,CCCCCCCCC
617.7,603.3792459,588.1829949,572.0288975,554.8341874,536.5156794,516.9897662,496.172416,473.9791698,450.3251383,425.125,1.64,1.75335197,1.878304733,2.017294607,2.173590676,2.351657512,2.557721096,2.800686178,3.093691533,3.456891805,3.922769613,CCCC,CCCCCCCCCC
469.659,468.7281366,467.7972651,466.8663854,465.9354976,465.0046017,464.0736976,463.1427854,462.2118651,461.2809366,460.35,3.25991,3.261001914,3.262097606,3.263197083,3.264300353,3.265407422,3.266518297,3.267632985,3.268751494,3.26987383,3.271,CCC(C)C,CCCCC
